lat,lng,zip,desc,title,timeStamp,twp,addr,e
7.615573,-1.0971068,233,"111 Central Ave, Newark, NJ 07102, USA,12/17/2015@08:40",Traffic: VEHICLE ACCIDENT -,17/12/2015 8:40,,Holy Family Teaching Hospital,1
9.093079,-1.7357225,233,"500 W Broadway St, Missoula, MT 59802, USA,12/17/2015@08:37",Fire: CARBON MONOXIDE DETECTOR,17/12/2015 8:37,,Lexis Hospital,1
9.7099079,-1.3997225,233,",12/17/2015@08:36",EMS: SEIZURES,17/12/2015 8:36,Houston,Methodist Hospital,1
7.5968025,-1.9228904,233,",12/17/2015@08:36",EMS: FALL VICTIM,17/12/2015 8:36,Techiman,Mount Olives Hospital,1
7.5678025,-1.789904,233,",12/17/2015@08:37",EMS: ABDOMINAL PAINS,17/12/2015 8:37,,Municipal Hospital,1
7.5968025,-1.9228904,233,",12/17/2015@08:40",EMS: CARDIAC EMERGENCY,17/12/2015 8:40,,Presbyterian Hospital,1
7.0988025,-1.9567904,233,",12/17/2015@08:41",EMS: UNKNOWN MEDICAL EMERGENCY,17/12/2015 8:41,,Regional Hospital,1
5.0375973,-2.9451627,233,"Suntreso Rd, Kumasi, Ghana,12/17/2015@08:43",Traffic: VEHICLE ACCIDENT -,17/12/2015 8:43,,Saint Elizabeth Hospital,1
5.9855973,-2.8571627,233,"M98M+JFV, Kumasi, Ghana,12/17/2015@08:41",EMS: SEIZURES,17/12/2015 8:41,,Saint John of God Hospital,1
5.2845973,-2.1921627,233,"Tepa, Ghana,12/17/2015@08:49",EMS: RESPIRATORY EMERGENCY,17/12/2015 8:49,,Saint John of God Hospital,1
8.8593899,-2.1921439,233,"6689, Eldoret, Kenya,12/17/2015@08:36",Fire: BUILDING FIRE,17/12/2015 8:36,,St. Mary's Hospital,1
8.1803899,-2.4191439,233,"Kumasi, Ghana,12/17/2015@08:55",Traffic: VEHICLE ACCIDENT -,17/12/2015 8:55,Nagercoil,Saint Mathias Hospital,1
7.4518515,-2.4377579,233,",12/17/2015@08:53",EMS: FALL VICTIM,17/12/2015 8:53,Hyderabad,Saint Theresa's Hospital,1
7.7828515,-2.9587579,233,"Plano, TX, USA,12/17/2015@09:00",Traffic: VEHICLE ACCIDENT -,17/12/2015 9:00,,Third Medical Reception Hospital,1
7.3267254,-2.3325495,233,",12/17/2015@09:01",Fire: FIRE ALARM,17/12/2015 9:01,Sunyani,Owusu Memorial Hospital,1
6.9771155,-2.2950547,233,"Brong Ahafo Region, Ghana,12/17/2015@09:01",EMS: FRACTURE,17/12/2015 9:01,Akyerensua,Acherensua Government Hospital,1
6.5561155,-2.6980547,233,"Brong Ahafo Region, Ghana,12/17/2015@09:09",EMS: VEHICLE ACCIDENT,17/12/2015 9:09,,District Hospital,1
6.1191155,-2.0010547,233,",12/17/2015@09:14",Traffic: VEHICLE ACCIDENT -,17/12/2015 9:14,,Star of Light Hospital[Private],1
6.6378731,-1.6471494,233,",12/17/2015@09:19",Traffic: VEHICLE ACCIDENT -,17/12/2015 9:19,Kumasi,A1 Hospital[Private],1
6.0678731,-1.3451494,233,",12/17/2015@09:26",EMS: RESPIRATORY EMERGENCY,17/12/2015 9:26,,Sankore Health Centre,1
7.5749853,-1.9613536,233,",12/17/2015@09:34",Traffic: VEHICLE ACCIDENT -,17/12/2015 9:34,Techiman,Valley View Adventist Hospital,1
7.0139853,-1.2133536,233,"5633 N Lidgerwood St, Spokane, WA 99208, USA,12/17/2015@09:33",EMS: FRACTURE,17/12/2015 9:33,,SDA Hospital,1
7.4948176,-1.3432561,233,",12/17/2015@09:33",EMS: FALL VICTIM,17/12/2015 9:33,Hyderabad,Happy Hospital,1
5.6389617,-0.1540117,233,",12/17/2015@09:38",Traffic: VEHICLE ACCIDENT -,17/12/2015 9:38,Accra,briefcase pub & shisha,1
5.5544762,-0.1713243,233,"6565 Fannin St, Houston, TX 77030, USA,12/17/2015@09:43",EMS: SEIZURES,17/12/2015 9:43,Accra,prech-T star bar & restaurant,1
5.1014762,-0.5383243,233,"H3WG+PRH, Techiman, Ghana,12/17/2015@09:42",EMS: SYNCOPAL EPISODE,17/12/2015 9:42,,santoku,1
5.5676604,-0.1695226,233,",12/17/2015@09:46",Traffic: VEHICLE ACCIDENT -,17/12/2015 9:46,Accra,moka's resto cafe,1
5.150688,-1.317828,233,",12/17/2015@09:52",EMS: SUBJECT IN PAIN,17/12/2015 9:52,,Ankaful Leprosy/General Hospital,1
5.6443754,-1.2891036,233,",12/17/2015@09:53",EMS: DIZZINESS,17/12/2015 9:53,,Ghana - Central.svg,1
5.6443754,-1.2891036,233,",12/17/2015@09:55",Traffic: VEHICLE ACCIDENT -,17/12/2015 9:55,,Central Ghana districts.png,1
5.154446,-1.3224906,233,"Stillorgan Rd, Blackrock, Dublin, Ireland,12/17/2015@09:56",EMS: RESPIRATORY EMERGENCY,17/12/2015 9:56,"Cape Coast, Central",Ankaful Psychiatric Hospital,1
5.27446,-1.9654906,233,"Stillorgan Rd, Blackrock, Dublin, Ireland,12/17/2015@10:10",EMS: RESPIRATORY EMERGENCY,17/12/2015 10:10,,Catholic Hospital,1
5.1326514,-1.2661865,233,",12/17/2015@10:15",Traffic: VEHICLE ACCIDENT -,17/12/2015 10:15,Cape Coast,Cape Coast Teaching Hospital,1
5.9206514,-1.8371865,233,"Dr Mathias nager, 355, Kottar-Parvathipuram Rd, Nagercoil, Tamil Nadu 629001, India,12/17/2015@10:16",EMS: ABDOMINAL PAINS,17/12/2015 10:16,,District Hospital,1
5.1308649,-1.2756728,233,"5-7-2/775, 3rd Ln, Czech Colony, Tulasi Nagar, Sanath Nagar, Hyderabad, Telangana 500038, India,12/17/2015@10:25",EMS: NAUSEA/VOMITING,17/12/2015 10:25,Cape Coast,Doctors-In-Service Clinic,1
5.8608649,-1.6876728,233,",12/17/2015@10:24",Traffic: VEHICLE ACCIDENT -,17/12/2015 10:24,,District Hospital,1
5.969812,-1.7830973,233,"Sunyani - Mim Rd, Sunyani, Ghana,12/17/2015@10:29",Traffic: VEHICLE ACCIDENT -,17/12/2015 10:29,Dunkwa-On-Offin,Dunkwa Goldfields Hospital,1
5.969812,-1.7830973,233,"Akyerensua, Ghana,12/17/2015@10:30",EMS: FALL VICTIM,17/12/2015 10:30,Dunkwa-On-Offin,Dunkwa Governmental Hospital,1
5.4521771,-0.0267352,233,",12/17/2015@10:39",EMS: CARDIAC EMERGENCY,17/12/2015 10:39,,Government Hospital,1
5.5371771,-0.0127352,233,",12/17/2015@10:40",Traffic: VEHICLE ACCIDENT -,17/12/2015 10:40,,Government Hospital,1
5.7621771,-0.0017352,233,"J9Q3+44, Santasi - anyinam. Behind Goil Filling Station, Kumasi, Ghana,12/17/2015@10:46",Fire: FIRE ALARM,17/12/2015 10:46,,Government Hospital,1
5.7021771,-0.8707352,233,",12/17/2015@10:49",Traffic: VEHICLE ACCIDENT -,17/12/2015 10:49,,Mission Trinity Hospital,1
5.64893,-1.981379,233,"H2FQ+XFR, Techiman, Ghana,12/17/2015@10:54",Fire: VEHICLE ACCIDENT,17/12/2015 10:54,Caloocan,Our Lady of Grace Hospital,1
5.6983471,-1.2812049,233,",12/17/2015@10:59",Fire: FIRE ALARM,17/12/2015 10:59,Foso,Saint Francis Xavier Hospital Hospital,1
5.0253471,-1.9452049,233,"Main Road Madinaguda, Ramakrishna Nagar, Miyapur, Hyderabad, Telangana 500049, India,12/17/2015@10:57",EMS: HEMORRHAGING,17/12/2015 10:57,,Presbyterian Hospital,1
5.7417474,-1.190388,233,"Sun Flower Rd, Accra, Ghana,12/17/2015@11:04",EMS: FALL VICTIM,17/12/2015 11:04,Newark,University Hospital,1
5.0027474,-1.1985388,233,"HR3H+QFV, La Rd, Accra, Ghana,12/17/2015@11:06",EMS: VEHICLE ACCIDENT,17/12/2015 11:06,,Joecarl Medical Centre,1
7.7953884,-1.765149,233,",12/17/2015@11:12",Traffic: VEHICLE ACCIDENT -,17/12/2015 11:12,,Pakphase Medical Center,1
7.9933884,-1.012149,233,"21 Ndabaningi Sithole Rd, Accra, Ghana,12/17/2015@11:20",EMS: HEAD INJURY,17/12/2015 11:20,,Hope Christian Hospital,1
7.3703884,-1.528149,233,"Off Ankaful - Prisons Road, P. O. Box DL 99, Ghana West Africa, Ghana,12/17/2015@11:23",Fire: FIRE ALARM,17/12/2015 11:23,San Antonio,Wesley Clinic,1
7.276527,-1.735194,233,"Central Region, Ghana,12/17/2015@11:25",EMS: CARDIAC EMERGENCY,17/12/2015 11:25,,G.E Health Centre,1
7.946527,-1.023194,233,"Central Region, Ghana,12/17/2015@11:30",Traffic: VEHICLE ACCIDENT -,17/12/2015 11:30,,Ghana - Eastern.svg,1
6.5781373,-0.4502368,233,"Ankaful Road, Cape Coast, Central, Ghana,12/17/2015@11:33",Traffic: VEHICLE ACCIDENT -,17/12/2015 11:33,,Eastern Ghana districts.png,1
7.7114573,-1.4071068,233,",12/17/2015@11:38",EMS: HEMORRHAGING,17/12/2015 11:38,Spokane,Holy Family Hospital,1
7.9524573,-1.9741068,233,"interberton road, 4PMM+3G8, Cape Coast, Ghana,12/17/2015@11:43",EMS: FEVER,17/12/2015 11:43,,Regional Hospital,1
6.5798059,-0.7336796,233,",12/17/2015@11:59",EMS: RESPIRATORY EMERGENCY,17/12/2015 11:59,Atibie,Kwahu Government Hospital,1
6.0268059,-0.2596796,233,"Abura, Jukwa Rd, Cape Coast, Ghana,12/17/2015@12:04",EMS: UNRESPONSIVE SUBJECT,17/12/2015 12:04,,Presbyterian Hospital,1
6.3326096,-0.1653002,233,",12/17/2015@12:02",Traffic: VEHICLE ACCIDENT -,17/12/2015 12:02,Jackson,Saint Dominic's Hospital,1
6.8966096,-0.5803002,233,"Dunkwa-On-Offin, Ghana,12/17/2015@12:12",EMS: VEHICLE ACCIDENT,17/12/2015 12:12,,Saint Joseph's Hospital,1
6.6728915,-0.9877157,233,"Dunkwa-On-Offin, Ghana,12/17/2015@12:20",Traffic: VEHICLE ACCIDENT -,17/12/2015 12:20,,Saint Martins Hospital,1
6.0378915,-0.4457157,233,",12/17/2015@12:19",EMS: FALL VICTIM,17/12/2015 12:19,Suhum,Suhum Government Hospital,1
5.9218582,-0.1329098,233,",12/17/2015@12:18",EMS: MEDICAL ALERT ALARM,17/12/2015 12:18,Mampong,Tetteh Quarshie Memorial Hospital,1
6.2668028,0.0443217,233,",12/17/2015@12:21",Traffic: VEHICLE ACCIDENT -,17/12/2015 12:21,Akosombo,"Volta River Authority Hospital, Akosombo",1
5.5633336,-0.2042459,233,"1-2 St John's St, Goole DN14 5QL, UK,12/17/2015@12:21",Fire: BUILDING FIRE,17/12/2015 12:21,Accra,Accra Psychiatric Hospital,1
5.8142836,0.0746767,233,"JXXJ+HHC, 8Th Ave. Cor. F. Roxas, Grace Park West, Caloocan, 1400 Metro Manila, Philippines,12/17/2015@12:28",EMS: CVA/STROKE,17/12/2015 12:28,,Ghana - Greater Accra.svg,1
5.8142836,0.0746767,233,"120 Mankessim - Kumasi Rd, Foso, Ghana,12/17/2015@12:29",EMS: FALL VICTIM,17/12/2015 12:29,,Greater Accra districts.jpg,1
5.5704931,-0.201546,233,",12/17/2015@12:30",Fire: VEHICLE ACCIDENT,17/12/2015 12:30,Accra,Impact Medical and Diagnostic Centre,1
5.6294907,-0.2170271,233,"150 Bergen St, Newark, NJ 07103, USA,12/17/2015@12:27",Fire: VEHICLE ACCIDENT,17/12/2015 12:27,Achimota,Achimota Hospital,1
5.2474907,-0.6540271,233,",12/17/2015@12:28",Traffic: VEHICLE ACCIDENT -,17/12/2015 12:28,,Vision Hospital,1
5.9786065,-0.6488769,233,",12/17/2015@12:27",Traffic: VEHICLE ACCIDENT -,17/12/2015 12:27,,Hill Top Surgical Hospital,1
5.6176065,-0.1788769,233,",12/17/2015@12:31",EMS: OVERDOSE,17/12/2015 12:31,Accra,Airport Women's Hospital,1
5.6584152,-0.010716,233,"1406 Fitch St, San Antonio, TX 78211, USA,12/17/2015@12:39",Fire: VEHICLE FIRE,17/12/2015 12:39,Tema,Narh-Bita Hospital,1
5.593728,-0.100649,233,",12/17/2015@12:41",EMS: NAUSEA/VOMITING,17/12/2015 12:41,Phoenix,Christian care center,1
5.8828665,-0.098043,233,"Ghana,12/17/2015@12:43",Traffic: VEHICLE ACCIDENT -,17/12/2015 12:43,Dodowa,Dodowa District Hospital,1
5.0301767,-0.0798793,233,"Eastern Region, Ghana,12/17/2015@12:52",Traffic: VEHICLE FIRE -,17/12/2015 12:52,,Crown Medical Centre,1
5.6524795,-0.153574,233,"5633 N Lidgerwood St, Spokane, WA 99208, USA,12/17/2015@12:52",EMS: VEHICLE ACCIDENT,17/12/2015 12:52,Accra,Del International Hospital,1
5.5765593,-0.2360517,233,",12/17/2015@13:03",EMS: FALL VICTIM,17/12/2015 13:03,Accra,Eden Family Hospital,1
5.612483,-0.2142356,233,"H7H8+WGG, Mpraeso - Nkawkaw, Atibie, Ghana,12/17/2015@13:09",Traffic: VEHICLE ACCIDENT -,17/12/2015 13:09,Accra,Egon German Clinic,1
5.158483,-0.6872356,233,",12/17/2015@13:09",EMS: VEHICLE ACCIDENT,17/12/2015 13:09,,(Obstetrics & Gynecology),1
5.5728968,-0.1122197,233,"969 Lakeland Dr, Jackson, MS 39216, USA,12/17/2015@13:14",Fire: VEHICLE ACCIDENT,17/12/2015 13:14,Accra,Family Heal Hospital,1
5.5499562,-0.3558858,233,",12/17/2015@13:19",Traffic: VEHICLE ACCIDENT -,17/12/2015 13:19,Mile 11,Finney Hospital and Fertility Centre,1
5.1979562,-0.6978858,233,",12/17/2015@13:17",EMS: RESPIRATORY EMERGENCY,17/12/2015 13:17,,District Hospital,1
5.978607,-0.5674091,233,"Suhum, Ghana,12/17/2015@13:25",Fire: VEHICLE ACCIDENT,17/12/2015 13:25,,Gbegbe Royal Community Clinic,1
5.536607,-0.2264091,233,"WVC8+PRW, Mampong, Ghana,12/17/2015@13:23",EMS: RESPIRATORY EMERGENCY,17/12/2015 13:23,Accra,Korle Bu Teaching Hospital,1
5.611044,-0.0860077,233,"Akosombo, Ghana,12/17/2015@13:22",EMS: VEHICLE ACCIDENT,17/12/2015 13:22,Accra,LEKMA Hospital,1
5.167044,-0.6710077,233,"Castle Rd, Accra, Ghana,12/17/2015@13:27",EMS: CARDIAC EMERGENCY,17/12/2015 13:27,,C&J General Hospital,1
5.0597615,-0.2087121,233,"Greater Accra Region, Ghana,12/17/2015@13:26",EMS: NAUSEA/VOMITING,17/12/2015 13:26,Los Angeles,La General Hospital,1
5.6095075,-0.2507539,233,"Greater Accra Region, Ghana,12/17/2015@13:27",Traffic: VEHICLE ACCIDENT -,17/12/2015 13:27,Lapaz,Lapaz Community Hospital,1
5.9238937,-0.2122303,233,"5 Nyanyo Ln, Accra, Ghana,12/17/2015@13:32",Traffic: VEHICLE ACCIDENT -,17/12/2015 13:32,,Lister Hospital,1
5.2718937,-0.9732303,233,"JQHM+Q5X, Aggrey St, Achimota, Ghana,12/17/2015@13:30",EMS: ABDOMINAL PAINS,17/12/2015 13:30,,Manna Mission Hospital,1
5.9616411,-0.9150589,233,",12/17/2015@13:31",Fire: FIRE ALARM,17/12/2015 13:31,,Military Hospital,1
5.1766411,-0.0340589,233,",12/17/2015@13:31",Traffic: ROAD OBSTRUCTION -,17/12/2015 13:31,North Mankato,North Ridge Clinic,1
5.6142401,-0.1850195,233,"16 Kofi Annan St, Accra, Ghana,12/17/2015@13:32",Traffic: VEHICLE ACCIDENT -,17/12/2015 13:32,Accra,Nyaho Medical Centre,1
5.7181056,-0.1881348,233,"Community 4 Rd, Tema, Ghana,12/17/2015@13:40",Traffic: VEHICLE ACCIDENT -,17/12/2015 13:40,Adenta Municipality,Pantang Hospital,1
5.5684501,-0.1821372,233,"11812 N 19th Ave, Phoenix, AZ 85029, USA,12/17/2015@13:38",EMS: UNKNOWN MEDICAL EMERGENCY,17/12/2015 13:38,Accra,Police Hospital,1
5.9154501,-0.9671372,233,"Dodowa, Ghana,12/17/2015@13:40",Traffic: VEHICLE ACCIDENT -,17/12/2015 13:40,,Prilway Specialist Clinic,1
5.9379285,-0.6980257,233,"The Crown Medical Centre, Venture Way, Taunton TA2 8QY, UK,12/17/2015@13:40",Fire: FIRE ALARM,17/12/2015 13:40,,Prime Care Medical Centre,1
5.5449285,-0.2130257,233,"65/67 Nii Sai Street, 65 Fourth St, Accra, Ghana,12/17/2015@13:41",EMS: FALL VICTIM,17/12/2015 13:41,Accra,Princess Marie Louise Hospital,1
5.1197652,-0.6574836,233,"Accra, Ghana,12/17/2015@13:42",Traffic: HAZARDOUS ROAD CONDITIONS -,17/12/2015 13:42,,(Children's Hospital),1
5.5767652,-0.1784836,233,"Abelemkpe St, Accra, Ghana,12/17/2015@13:45",Traffic: ROAD OBSTRUCTION -,17/12/2015 13:45,Accra,Health Care Center & Clinic of Cantonments,1
5.662403,-0.0208944,233,",12/17/2015@13:51",Fire: FIRE ALARM,17/12/2015 13:51,Tema,Raphal Medical Center,1
5.5613725,-0.1986759,233,"Teshie Rd, Accra, Ghana,12/17/2015@13:53",Traffic: DISABLED VEHICLE -,17/12/2015 13:53,Accra,Ridge Regional Hospital,1
5.1983725,-0.6726759,233,"1 Hospital Road, New Bortianor, Mile 11 Junction, Mile 11, Ghana,12/17/2015@13:51",Traffic: VEHICLE ACCIDENT -,17/12/2015 13:51,,1st Global Hospital,1
5.764182,-0.376576,233,",12/17/2015@13:58",Traffic: VEHICLE ACCIDENT -,17/12/2015 13:58,Jacksonville,Shalom Medical Center,1
5.6755944,-0.0248066,233,",12/17/2015@14:03",EMS: SUBJECT IN PAIN,17/12/2015 14:03,Tema,Tema General Hospital,1
5.6358658,-0.006796,233,"Guggisberg Ave, Accra, Ghana,12/17/2015@14:04",EMS: VEHICLE ACCIDENT,17/12/2015 14:04,Tema,Tema Polyclinic,1
5.665628,-0.0188009,233,"JW67+CH9, Accra, Ghana,12/17/2015@14:03",Traffic: VEHICLE ACCIDENT -,17/12/2015 14:03,Tema,Tema Women's Hospital,1
5.5625153,-0.1820988,233,",12/17/2015@14:01",Fire: GAS-ODOR/LEAK,17/12/2015 14:01,Accra,The Trust Hospital,1
5.7417474,-0.190388,233,"1200 N State St, Los Angeles, CA 90033, USA,12/17/2015@14:05",Traffic: DISABLED VEHICLE -,17/12/2015 14:05,Newark,University Hospital,1
5.668911,0.0346327,233,"Lapaz, Ghana,12/17/2015@14:04",Traffic: VEHICLE ACCIDENT -,17/12/2015 14:04,Tema,Valco Hospital,1
5.6521949,-0.0198926,233,"Lister Hospital, Coreys Mill Ln, Stevenage SG1 4AB, UK,12/17/2015@14:09",Fire: FIRE SPECIAL SERVICE,17/12/2015 14:09,Tema,Provita Specialist Hospital,1
5.1581949,-0.9647926,233,",12/17/2015@14:08",EMS: CARDIAC EMERGENCY,17/12/2015 14:08,,Holy Trinity hospital,1
5.6257,-0.0519385,233,",12/17/2015@14:06",EMS: SEIZURES,17/12/2015 14:06,Sakumono,Jubail Specialist Hospital,1
5.5334443,-0.4291592,233,"1695 Lor Ray Dr, North Mankato, MN 56003, USA,12/17/2015@14:09",Traffic: VEHICLE ACCIDENT -,17/12/2015 14:09,Kasoa,Justab Hospital,1
5.5594373,-0.2128405,233,"35 Kofi Annan St, Accra, Ghana,12/17/2015@14:10",EMS: SYNCOPAL EPISODE,17/12/2015 14:10,Accra,Atta Quarshie Memorial Hospital,1
5.6244392,-0.0906691,233,"Adenta Municipality, Ghana,12/17/2015@14:06",Traffic: VEHICLE ACCIDENT -,17/12/2015 14:06,Accra,Efah Victory Clinic,1
5.6691854,-0.1823987,233,"HR99+FMF, Accra, Ghana,12/17/2015@14:12",Traffic: VEHICLE ACCIDENT -,17/12/2015 14:12,Accra,North Legon Hospital,1
5.6453326,-0.2476378,233,",12/17/2015@14:12",Fire: VEHICLE ACCIDENT,17/12/2015 14:12,Accra,St John's Hospital & Fertility Centre,1
5.5911921,-0.3198162,233,",12/17/2015@14:17",EMS: VEHICLE ACCIDENT,17/12/2015 14:17,Accra,Sakumono Community Multiplex Hospital,1
5.5501776,-0.5055399,233,"Children's Hospital, Derby Ave, Accra, Ghana,12/17/2015@14:19",Traffic: VEHICLE ACCIDENT -,17/12/2015 14:19,Munster,The Community Hospital,1
5.3562118,-0.6687545,233,",12/17/2015@14:20",Traffic: HAZARDOUS ROAD CONDITIONS -,17/12/2015 14:20,Ngong,King David Hospital,1
5.9562118,-0.1727545,233,"Cantonments, Accra, Ghana,12/17/2015@14:19",Fire: FIRE INVESTIGATION,17/12/2015 14:19,,New Hope Hospital,1
5.1893296,-0.9769008,233,"5th Ave, Tema, Ghana,12/17/2015@14:21",Fire: BUILDING FIRE,17/12/2015 14:21,,Kalbi Hospital,1
5.7183296,-0.1739008,233,"Castle Rd, Accra, Ghana,12/17/2015@14:22",Traffic: VEHICLE ACCIDENT -,17/12/2015 14:22,Adenta Municipality,Greater Grace Hospital,1
5.6844884,-0.2537813,233,",12/17/2015@14:30",Fire: BUILDING FIRE,17/12/2015 14:30,Kwabenya,New Ashongman Hospital,1
5.6774418,-0.2030456,233,"29 Office Park Dr, Jacksonville, NC 28546, USA,12/17/2015@14:27",Traffic: VEHICLE ACCIDENT -,17/12/2015 14:27,Haatso,Sam J Specialist Hospital,1
5.6720949,-0.2043167,233,"Hospital Rd, Tema, Ghana,12/17/2015@14:33",EMS: SYNCOPAL EPISODE,17/12/2015 14:33,Haatso,International Health Care Centre,1
5.6640067,-0.15741,233,"Tema, Ghana,12/17/2015@14:31",Fire: FIRE ALARM,17/12/2015 14:31,Madina,"Pentecost Hospital, Madina",1
5.5772325,-0.1716131,233,"community eleven, Hospital Rd, Tema, Ghana,12/17/2015@14:40",EMS: AMPUTATION,17/12/2015 14:40,Accra,Akai House Clinic,1
6.263914,0.057556,233,"HR79+252, Oxford St, Accra, Ghana,12/17/2015@14:41",EMS: BUILDING FIRE,17/12/2015 14:41,Akosombo,VRA Hospital,1
5.5740353,-0.1827774,233,"150 Bergen St, Newark, NJ 07103, USA,12/17/2015@14:43",Traffic: VEHICLE ACCIDENT -,17/12/2015 14:43,Accra,Kumoji Hospital,1
5.5767652,-0.1784836,233,"Tema, Ghana,12/17/2015@14:42",Traffic: DISABLED VEHICLE -,17/12/2015 14:42,Accra,Cantonments Hospital,1
5.6586113,-0.2061646,233,"Tema, Ghana,12/17/2015@14:49",Traffic: HAZARDOUS ROAD CONDITIONS -,17/12/2015 14:49,Accra,Medifem Hospital,1
5.6337813,-0.0984662,233,",12/17/2015@14:50",Traffic: VEHICLE ACCIDENT -,17/12/2015 14:50,Accra,Inkoom Hospital,1
5.6670734,-0.0195464,233,"Sakumono, Ghana,12/17/2015@14:49",Traffic: VEHICLE ACCIDENT -,17/12/2015 14:49,Tema,Bengali Hospital,1
5.5911921,-0.3198162,233,"GHMC+98G, Kasoa, Ghana,12/17/2015@14:47",Traffic: VEHICLE ACCIDENT -,17/12/2015 14:47,Accra,Caiquo Hospital,1
5.6568462,-0.0145174,233,"HQ5P+QVF, Kwame Nkrumah Ave, Accra, Ghana,12/17/2015@14:55",Fire: VEHICLE ACCIDENT,17/12/2015 14:55,Accra,Sinel Specialist Hospital,1
5.0169312,-0.6432499,233,"Batsonaa Hwy, Accra, Ghana,12/17/2015@14:52",Traffic: VEHICLE ACCIDENT -,17/12/2015 14:52,Bengaluru,(Specialist Hospital),1
5.6903034,-0.0342902,233,"Kofi Annan Ave, Accra, Ghana,12/17/2015@15:00",Traffic: VEHICLE ACCIDENT -,17/12/2015 15:00,Tema,New Crystal Hospital,1
5.628301,-0.0803426,233,"Nsawam Road, Accra, Ghana,12/17/2015@15:03",EMS: RESPIRATORY EMERGENCY,17/12/2015 15:03,Accra,Rofhi Hospital,1
5.6296778,-0.0914687,233,"Accra, Ghana,12/17/2015@15:05",EMS: ABDOMINAL PAINS,17/12/2015 15:05,Accra,Baatsona Good Shepherd Medical Centre,1
5.2896778,-0.6924687,233,"901 Macarthur Blvd, Munster, IN 46321, USA,12/17/2015@15:05",Traffic: VEHICLE ACCIDENT -,17/12/2015 15:05,,VEBS Medical Centre,1
5.5728968,-0.1122197,233,"Ngong, Kajiado North, Kajiado North, Kajiado Ngong Town, Ngong, Kenya,12/17/2015@15:03",Fire: GAS-ODOR/LEAK,17/12/2015 15:03,Accra,Family Health Hospital,1
5.794259,-0.7694402,233,",12/17/2015@15:08",Traffic: DISABLED VEHICLE -,17/12/2015 15:08,Bethel,Bethel Hospital,1
5.5310353,-0.2617193,233,",12/17/2015@15:07",EMS: RESPIRATORY EMERGENCY,17/12/2015 15:07,Accra,KariKari Brobbey Hospital,1
5.1910353,-0.9117193,233,"PR9G+8CQ, Pantang Abokobi Rd, Adenta Municipality, Ghana,12/17/2015@15:14",Traffic: DISABLED VEHICLE -,17/12/2015 15:14,,Gbegbe Royal Community Clinic,1
5.5509147,-0.2656047,233,"Accra, Kwabenya, Ghana,12/17/2015@15:07",Traffic: VEHICLE ACCIDENT -,17/12/2015 15:07,Accra,Vicom Specialist Hospital,1
5.0169312,-0.6432499,233,"Haatso, Ghana,12/17/2015@15:12",Traffic: VEHICLE ACCIDENT -,17/12/2015 15:12,Bengaluru,(Specialist Hospital),1
5.1989132,-0.8244663,233,"Plot 650, Haatso, Ghana,12/17/2015@15:23",EMS: NAUSEA/VOMITING,17/12/2015 15:23,,Lighthouse Mission Hospital,1
5.6489132,-0.2244663,233,"MR7V+J24, Madina, Ghana,12/17/2015@15:25",Traffic: VEHICLE ACCIDENT -,17/12/2015 15:25,Accra,Otobia Memorial Hospital,1
5.5653959,-0.347374,233,"1 Sixth Circular Rd, Accra, Ghana,12/17/2015@15:30",EMS: CARDIAC EMERGENCY,17/12/2015 15:30,Mile 11,Royal Good Shepherd Hospital,1
5.1993959,-0.917374,233,"7375+H27, Akosombo, Ghana,12/17/2015@15:34",Fire: GAS-ODOR/LEAK,17/12/2015 15:34,,Obengfo Hospital,1
5.6080504,-0.2420368,233,"Josif Broz Tito Ave, Accra, Ghana,12/17/2015@15:34",Traffic: VEHICLE ACCIDENT -,17/12/2015 15:34,Lapaz,Opmann Clinic,1
5.6458223,-0.1568836,233,"Cantonments, Accra, Ghana,12/17/2015@15:32",Traffic: VEHICLE ACCIDENT -,17/12/2015 15:32,Accra,Bemuah Royal Hospital,1
5.7153284,-0.2044325,233,"Margaret Anderson Ave, Accra, Ghana,12/17/2015@15:38",Traffic: VEHICLE ACCIDENT -,17/12/2015 15:38,Adenta Municipality,A&A Medlove Medical Centre,1
5.9153284,-0.9144325,233,"Accra, Ghana,12/17/2015@15:44",Traffic: DISABLED VEHICLE -,17/12/2015 15:44,,Abokobi,1
5.6983581,-0.2150873,233,"Elimol Street, Tema, Ghana,12/17/2015@15:41",Traffic: DISABLED VEHICLE -,17/12/2015 15:41,,GA East,1
5.6415039,-0.2599873,233,"Near SOS Village Comm. 6, Accra, Ghana,12/17/2015@15:49",Traffic: VEHICLE ACCIDENT -,17/12/2015 15:49,Accra,Aneeja Hospital,1
5.1715039,-0.9199873,233,"Hospital Rd, Accra, Ghana,12/17/2015@15:51",EMS: GENERAL WEAKNESS,17/12/2015 15:51,,Baptist Medical Centre,1
9.3672771,-0.1494988,233,"216, 7th Main Rd, HRBR Layout 1st Block, HRBR Layout, Kalyan Nagar, Bengaluru, Karnataka 560043, India,12/17/2015@15:55",EMS: HEAD INJURY,17/12/2015 15:55,,Ghana - Northern.svg,1
9.9172771,-0.9194988,233,"Tema, Ghana,12/17/2015@15:54",Traffic: VEHICLE ACCIDENT -,17/12/2015 15:54,,Northern Ghana districts.png,1
